year,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_support
1988,democrat,Michael S. Dukakis,7/22/1988,16,109,FALSE,51.767841
1988,democrat,Michael S. Dukakis,7/24/1988,15,107,FALSE,52.072932
1988,democrat,Michael S. Dukakis,7/25/1988,15,106,FALSE,52.59726722
1988,democrat,Michael S. Dukakis,8/3/1988,14,97,FALSE,53.51698175
1988,democrat,Michael S. Dukakis,8/7/1988,13,93,FALSE,52.900809
1988,democrat,Michael S. Dukakis,8/8/1988,13,92,FALSE,52.395196
1988,democrat,Michael S. Dukakis,8/9/1988,13,91,FALSE,51.951905
1988,democrat,Michael S. Dukakis,8/10/1988,13,90,FALSE,51.311509
1988,democrat,Michael S. Dukakis,8/13/1988,12,87,FALSE,50.683935
1988,democrat,Michael S. Dukakis,8/14/1988,12,86,FALSE,51.206111
1988,democrat,Michael S. Dukakis,8/15/1988,12,85,FALSE,50.718384
1988,democrat,Michael S. Dukakis,8/16/1988,12,84,FALSE,49.419021
1988,democrat,Michael S. Dukakis,8/17/1988,12,83,FALSE,46.914178
1988,democrat,Michael S. Dukakis,8/18/1988,12,82,FALSE,46.12789
1988,democrat,Michael S. Dukakis,8/19/1988,12,81,FALSE,44.782918
1988,democrat,Michael S. Dukakis,8/20/1988,11,80,FALSE,44.817045
1988,democrat,Michael S. Dukakis,8/21/1988,11,79,FALSE,43.75093
1988,democrat,Michael S. Dukakis,8/22/1988,11,78,FALSE,43.34769088
1988,democrat,Michael S. Dukakis,8/30/1988,10,70,FALSE,43.428524
1988,democrat,Michael S. Dukakis,9/6/1988,9,63,FALSE,42.7422195
1988,democrat,Michael S. Dukakis,9/8/1988,9,61,FALSE,43.522986
1988,democrat,Michael S. Dukakis,9/11/1988,8,58,FALSE,43.317226
1988,democrat,Michael S. Dukakis,9/14/1988,8,55,FALSE,43.9013728
1988,democrat,Michael S. Dukakis,9/19/1988,7,50,FALSE,44.227459
1988,democrat,Michael S. Dukakis,9/20/1988,7,49,FALSE,43.64763167
1988,democrat,Michael S. Dukakis,9/23/1988,7,46,FALSE,43.964677
1988,democrat,Michael S. Dukakis,9/27/1988,6,42,FALSE,43.874673
1988,democrat,Michael S. Dukakis,9/28/1988,6,41,FALSE,43.6148478
1988,democrat,Michael S. Dukakis,10/3/1988,5,36,FALSE,43.716085
1988,democrat,Michael S. Dukakis,10/9/1988,4,30,FALSE,43.153587
1988,democrat,Michael S. Dukakis,10/10/1988,4,29,FALSE,43.2705375
1988,democrat,Michael S. Dukakis,10/13/1988,4,26,FALSE,43.235101
1988,democrat,Michael S. Dukakis,10/14/1988,4,25,FALSE,42.919092
1988,democrat,Michael S. Dukakis,10/15/1988,3,24,FALSE,42.838547
1988,democrat,Michael S. Dukakis,10/16/1988,3,23,FALSE,41.938818
1988,democrat,Michael S. Dukakis,10/17/1988,3,22,FALSE,42.024434
1988,democrat,Michael S. Dukakis,10/18/1988,3,21,FALSE,42.131546
1988,democrat,Michael S. Dukakis,10/19/1988,3,20,FALSE,42.075316
1988,democrat,Michael S. Dukakis,10/20/1988,3,19,FALSE,41.983983
1988,democrat,Michael S. Dukakis,10/21/1988,3,18,FALSE,42.0166
1988,democrat,Michael S. Dukakis,10/22/1988,2,17,FALSE,41.95655
1988,democrat,Michael S. Dukakis,10/23/1988,2,16,FALSE,41.494011
1988,democrat,Michael S. Dukakis,10/24/1988,2,15,FALSE,41.418955
1988,democrat,Michael S. Dukakis,10/25/1988,2,14,FALSE,41.349683
1988,democrat,Michael S. Dukakis,10/26/1988,2,13,FALSE,41.502212
1988,democrat,Michael S. Dukakis,10/28/1988,2,11,FALSE,41.380086
1988,democrat,Michael S. Dukakis,10/29/1988,1,10,FALSE,41.280893
1988,democrat,Michael S. Dukakis,10/30/1988,1,9,FALSE,41.41399
1988,democrat,Michael S. Dukakis,10/31/1988,1,8,FALSE,41.263334
1988,democrat,Michael S. Dukakis,11/1/1988,1,7,FALSE,41.240158
1988,democrat,Michael S. Dukakis,11/2/1988,1,6,FALSE,41.237925
1988,democrat,Michael S. Dukakis,11/3/1988,1,5,FALSE,41.236063
1988,democrat,Michael S. Dukakis,11/4/1988,1,4,FALSE,41.358929
1988,democrat,Michael S. Dukakis,11/5/1988,0,3,FALSE,41.726162
1988,democrat,Michael S. Dukakis,11/7/1988,0,1,FALSE,41.668574
1988,republican,George Bush,2/16/1988,38,266,TRUE,66.252556
1988,republican,George Bush,3/9/1988,35,244,TRUE,56.709566
1988,republican,George Bush,3/10/1988,35,243,TRUE,48.258236
1988,republican,George Bush,3/11/1988,35,242,TRUE,50.001349
1988,republican,George Bush,3/21/1988,33,232,TRUE,48.03678975
1988,republican,George Bush,3/22/1988,33,231,TRUE,48.08021
1988,republican,George Bush,3/31/1988,32,222,TRUE,48.685563
1988,republican,George Bush,4/7/1988,31,215,TRUE,48.06391729
1988,republican,George Bush,4/21/1988,29,201,TRUE,46.743025
1988,republican,George Bush,4/23/1988,28,199,TRUE,46.43871767
1988,republican,George Bush,5/2/1988,27,190,TRUE,45.4063298
1988,republican,George Bush,5/12/1988,26,180,TRUE,43.305729
1988,republican,George Bush,5/15/1988,25,177,TRUE,42.449717
1988,republican,George Bush,5/16/1988,25,176,TRUE,42.624463
1988,republican,George Bush,5/22/1988,24,170,TRUE,42.957542
1988,republican,George Bush,5/25/1988,24,167,TRUE,42.40497986
1988,republican,George Bush,6/8/1988,22,153,TRUE,44.172258
1988,republican,George Bush,6/9/1988,22,152,TRUE,43.06067
1988,republican,George Bush,6/12/1988,21,149,TRUE,40.917461
1988,republican,George Bush,6/19/1988,20,142,TRUE,40.551107
1988,republican,George Bush,6/26/1988,19,135,TRUE,42.44976617
1988,republican,George Bush,7/8/1988,18,123,TRUE,42.293852
1988,republican,George Bush,7/10/1988,17,121,TRUE,43.105733
1988,republican,George Bush,7/11/1988,17,120,TRUE,42.97257867
1988,republican,George Bush,7/17/1988,16,114,TRUE,44.46563
1988,republican,George Bush,7/20/1988,16,111,TRUE,44.414636
1988,republican,George Bush,7/22/1988,16,109,TRUE,41.016712
1988,republican,George Bush,7/24/1988,15,107,TRUE,40.558815
1988,republican,George Bush,7/25/1988,15,106,TRUE,39.28894878
1988,republican,George Bush,8/3/1988,14,97,TRUE,37.489639
1988,republican,George Bush,8/7/1988,13,93,TRUE,38.436254
1988,republican,George Bush,8/8/1988,13,92,TRUE,39.702597
1988,republican,George Bush,8/9/1988,13,91,TRUE,40.349992
1988,republican,George Bush,8/10/1988,13,90,TRUE,41.10764667
1988,republican,George Bush,8/13/1988,12,87,TRUE,41.725831
1988,republican,George Bush,8/14/1988,12,86,TRUE,41.303996
1988,republican,George Bush,8/15/1988,12,85,TRUE,41.284998
1988,republican,George Bush,8/16/1988,12,84,TRUE,42.341477
1988,republican,George Bush,8/17/1988,12,83,TRUE,44.122928
1988,republican,George Bush,8/18/1988,12,82,FALSE,44.415205
1988,republican,George Bush,8/19/1988,12,81,FALSE,46.252182
1988,republican,George Bush,8/20/1988,11,80,FALSE,46.640269
1988,republican,George Bush,8/21/1988,11,79,FALSE,46.965155
1988,republican,George Bush,8/22/1988,11,78,FALSE,47.64291013
1988,republican,George Bush,8/30/1988,10,70,FALSE,47.84305
1988,republican,George Bush,9/6/1988,9,63,FALSE,48.6369325
1988,republican,George Bush,9/8/1988,9,61,FALSE,48.49882667
1988,republican,George Bush,9/11/1988,8,58,FALSE,48.50302833
1988,republican,George Bush,9/14/1988,8,55,FALSE,48.3291086
1988,republican,George Bush,9/19/1988,7,50,FALSE,48.542847
1988,republican,George Bush,9/20/1988,7,49,FALSE,48.24907433
1988,republican,George Bush,9/23/1988,7,46,FALSE,48.344334
1988,republican,George Bush,9/27/1988,6,42,FALSE,48.403
1988,republican,George Bush,9/28/1988,6,41,FALSE,48.4534276
1988,republican,George Bush,10/3/1988,5,36,FALSE,48.92057267
1988,republican,George Bush,10/9/1988,4,30,FALSE,49.3230585
1988,republican,George Bush,10/10/1988,4,29,FALSE,49.330909
1988,republican,George Bush,10/13/1988,4,26,FALSE,49.554009
1988,republican,George Bush,10/14/1988,4,25,FALSE,49.806409
1988,republican,George Bush,10/15/1988,3,24,FALSE,49.878513
1988,republican,George Bush,10/16/1988,3,23,FALSE,51.527747
1988,republican,George Bush,10/17/1988,3,22,FALSE,51.616251
1988,republican,George Bush,10/18/1988,3,21,FALSE,51.746325
1988,republican,George Bush,10/19/1988,3,20,FALSE,51.886367
1988,republican,George Bush,10/20/1988,3,19,FALSE,52.070777
1988,republican,George Bush,10/21/1988,3,18,FALSE,51.700378
1988,republican,George Bush,10/22/1988,2,17,FALSE,51.810155
1988,republican,George Bush,10/23/1988,2,16,FALSE,51.884515
1988,republican,George Bush,10/24/1988,2,15,FALSE,52.364587
1988,republican,George Bush,10/25/1988,2,14,FALSE,52.460673
1988,republican,George Bush,10/26/1988,2,13,FALSE,52.3303575
1988,republican,George Bush,10/28/1988,2,11,FALSE,52.426647
1988,republican,George Bush,10/29/1988,1,10,FALSE,52.514922
1988,republican,George Bush,10/30/1988,1,9,FALSE,52.414437
1988,republican,George Bush,10/31/1988,1,8,FALSE,52.68368
1988,republican,George Bush,11/1/1988,1,7,FALSE,52.737158
1988,republican,George Bush,11/2/1988,1,6,FALSE,52.710175
1988,republican,George Bush,11/3/1988,1,5,FALSE,52.719273
1988,republican,George Bush,11/4/1988,1,4,FALSE,52.658727
1988,republican,George Bush,11/5/1988,0,3,FALSE,52.193928
1988,republican,George Bush,11/6/1988,0,2,FALSE,52.218202
1988,republican,George Bush,11/7/1988,0,1,FALSE,52.292803
1992,democrat,Bill Clinton,2/20/1992,37,257,TRUE,38.584397
1992,democrat,Bill Clinton,3/1/1992,35,247,TRUE,38.777881
1992,democrat,Bill Clinton,3/2/1992,35,246,TRUE,41.17919
1992,democrat,Bill Clinton,3/8/1992,34,240,TRUE,41.481741
1992,democrat,Bill Clinton,3/12/1992,34,236,TRUE,43.146195
1992,democrat,Bill Clinton,3/20/1992,33,228,TRUE,43.3835455
1992,democrat,Bill Clinton,3/22/1992,32,226,TRUE,43.2029
1992,democrat,Bill Clinton,3/29/1992,31,219,TRUE,38.821974
1992,democrat,Bill Clinton,4/1/1992,31,216,TRUE,35.30685675
1992,democrat,Bill Clinton,4/2/1992,31,215,TRUE,34.82079625
1992,democrat,Bill Clinton,4/9/1992,30,208,TRUE,31.407251
1992,democrat,Bill Clinton,4/10/1992,30,207,TRUE,30.331141
1992,democrat,Bill Clinton,4/12/1992,29,205,TRUE,31.140703
1992,democrat,Bill Clinton,4/14/1992,29,203,TRUE,30.408421
1992,democrat,Bill Clinton,4/15/1992,29,202,TRUE,30.099275
1992,democrat,Bill Clinton,4/16/1992,29,201,TRUE,29.742676
1992,democrat,Bill Clinton,4/22/1992,28,195,TRUE,27.270186
1992,democrat,Bill Clinton,4/23/1992,28,194,TRUE,27.831321
1992,democrat,Bill Clinton,4/25/1992,27,192,TRUE,27.709862
1992,democrat,Bill Clinton,4/26/1992,27,191,TRUE,28.147243
1992,democrat,Bill Clinton,5/1/1992,27,186,TRUE,27.138287
1992,democrat,Bill Clinton,5/3/1992,26,184,TRUE,27.5544375
1992,democrat,Bill Clinton,5/7/1992,26,180,TRUE,28.106226
1992,democrat,Bill Clinton,5/8/1992,26,179,TRUE,28.3376825
1992,democrat,Bill Clinton,5/10/1992,25,177,TRUE,28.621617
1992,democrat,Bill Clinton,5/12/1992,25,175,TRUE,28.212801
1992,democrat,Bill Clinton,5/14/1992,25,173,TRUE,27.777538
1992,democrat,Bill Clinton,5/19/1992,24,168,TRUE,28.904906
1992,democrat,Bill Clinton,5/20/1992,24,167,TRUE,28.331604
1992,democrat,Bill Clinton,5/22/1992,24,165,TRUE,27.9416105
1992,democrat,Bill Clinton,5/30/1992,22,157,TRUE,28.071755
1992,democrat,Bill Clinton,5/31/1992,22,156,TRUE,28.007919
1992,democrat,Bill Clinton,6/4/1992,22,152,TRUE,27.502906
1992,democrat,Bill Clinton,6/5/1992,22,151,TRUE,26.72212433
1992,democrat,Bill Clinton,6/8/1992,21,148,TRUE,25.8265995
1992,democrat,Bill Clinton,6/10/1992,21,146,TRUE,25.500757
1992,democrat,Bill Clinton,6/14/1992,20,142,TRUE,25.13461217
1992,democrat,Bill Clinton,6/20/1992,19,136,TRUE,25.20737563
1992,democrat,Bill Clinton,6/28/1992,18,128,TRUE,27.733169
1992,democrat,Bill Clinton,6/29/1992,18,127,TRUE,27.40132138
1992,democrat,Bill Clinton,7/7/1992,17,119,TRUE,28.674023
1992,democrat,Bill Clinton,7/8/1992,17,118,TRUE,32.088036
1992,democrat,Bill Clinton,7/9/1992,17,117,TRUE,32.486999
1992,democrat,Bill Clinton,7/10/1992,17,116,TRUE,33.706309
1992,democrat,Bill Clinton,7/11/1992,16,115,TRUE,33.700719
1992,democrat,Bill Clinton,7/13/1992,16,113,TRUE,34.520695
1992,democrat,Bill Clinton,7/14/1992,16,112,TRUE,38.542166
1992,democrat,Bill Clinton,7/15/1992,16,111,TRUE,39.035419
1992,democrat,Bill Clinton,7/16/1992,16,110,FALSE,42.31425
1992,democrat,Bill Clinton,7/17/1992,16,109,FALSE,49.553323
1992,democrat,Bill Clinton,7/18/1992,15,108,FALSE,49.4911
1992,democrat,Bill Clinton,7/19/1992,15,107,FALSE,49.162104
1992,democrat,Bill Clinton,7/23/1992,15,103,FALSE,50.574891
1992,democrat,Bill Clinton,7/24/1992,15,102,FALSE,51.053368
1992,democrat,Bill Clinton,7/26/1992,14,100,FALSE,51.98128883
1992,democrat,Bill Clinton,8/1/1992,13,94,FALSE,53.79027125
1992,democrat,Bill Clinton,8/5/1992,13,90,FALSE,54.1287435
1992,democrat,Bill Clinton,8/7/1992,13,88,FALSE,54.520316
1992,democrat,Bill Clinton,8/9/1992,12,86,FALSE,54.954705
1992,democrat,Bill Clinton,8/11/1992,12,84,FALSE,53.022203
1992,democrat,Bill Clinton,8/12/1992,12,83,FALSE,51.8347145
1992,democrat,Bill Clinton,8/14/1992,12,81,FALSE,51.45736267
1992,democrat,Bill Clinton,8/17/1992,11,78,FALSE,51.164531
1992,democrat,Bill Clinton,8/18/1992,11,77,FALSE,51.529429
1992,democrat,Bill Clinton,8/19/1992,11,76,FALSE,51.439705
1992,democrat,Bill Clinton,8/20/1992,11,75,FALSE,49.869469
1992,democrat,Bill Clinton,8/21/1992,11,74,FALSE,49.4854675
1992,democrat,Bill Clinton,8/23/1992,10,72,FALSE,49.35796
1992,democrat,Bill Clinton,8/24/1992,10,71,FALSE,48.575596
1992,democrat,Bill Clinton,8/27/1992,10,68,FALSE,48.502969
1992,democrat,Bill Clinton,8/28/1992,10,67,FALSE,48.218082
1992,democrat,Bill Clinton,8/30/1992,9,65,FALSE,49.0575935
1992,democrat,Bill Clinton,9/1/1992,9,63,FALSE,48.933167
1992,democrat,Bill Clinton,9/2/1992,9,62,FALSE,48.91291167
1992,democrat,Bill Clinton,9/5/1992,8,59,FALSE,47.526964
1992,democrat,Bill Clinton,9/6/1992,8,58,FALSE,48.77160667
1992,democrat,Bill Clinton,9/9/1992,8,55,FALSE,48.920787
1992,democrat,Bill Clinton,9/10/1992,8,54,FALSE,49.004106
1992,democrat,Bill Clinton,9/11/1992,8,53,FALSE,49.078573
1992,democrat,Bill Clinton,9/13/1992,7,51,FALSE,48.9949185
1992,democrat,Bill Clinton,9/15/1992,7,49,FALSE,48.568229
1992,democrat,Bill Clinton,9/16/1992,7,48,FALSE,48.540953
1992,democrat,Bill Clinton,9/17/1992,7,47,FALSE,48.50150167
1992,democrat,Bill Clinton,9/20/1992,6,44,FALSE,48.979066
1992,democrat,Bill Clinton,9/21/1992,6,43,FALSE,48.995818
1992,democrat,Bill Clinton,9/22/1992,6,42,FALSE,49.017334
1992,democrat,Bill Clinton,9/23/1992,6,41,FALSE,48.381905
1992,democrat,Bill Clinton,9/24/1992,6,40,FALSE,47.756345
1992,democrat,Bill Clinton,9/25/1992,6,39,FALSE,47.42636
1992,democrat,Bill Clinton,9/27/1992,5,37,FALSE,47.413579
1992,democrat,Bill Clinton,9/28/1992,5,36,FALSE,47.276982
1992,democrat,Bill Clinton,9/29/1992,5,35,FALSE,47.200791
1992,democrat,Bill Clinton,9/30/1992,5,34,FALSE,47.405328
1992,democrat,Bill Clinton,10/1/1992,5,33,FALSE,47.400157
1992,democrat,Bill Clinton,10/2/1992,5,32,FALSE,45.965501
1992,democrat,Bill Clinton,10/3/1992,4,31,FALSE,45.776086
1992,democrat,Bill Clinton,10/4/1992,4,30,FALSE,47.439048
1992,democrat,Bill Clinton,10/5/1992,4,29,FALSE,47.57178
1992,democrat,Bill Clinton,10/6/1992,4,28,FALSE,47.541234
1992,democrat,Bill Clinton,10/7/1992,4,27,FALSE,47.679192
1992,democrat,Bill Clinton,10/8/1992,4,26,FALSE,47.816324
1992,democrat,Bill Clinton,10/9/1992,4,25,FALSE,47.564692
1992,democrat,Bill Clinton,10/10/1992,3,24,FALSE,47.680849
1992,democrat,Bill Clinton,10/11/1992,3,23,FALSE,47.730264
1992,democrat,Bill Clinton,10/12/1992,3,22,FALSE,47.588886
1992,democrat,Bill Clinton,10/13/1992,3,21,FALSE,47.033835
1992,democrat,Bill Clinton,10/14/1992,3,20,FALSE,46.342423
1992,democrat,Bill Clinton,10/15/1992,3,19,FALSE,46.053771
1992,democrat,Bill Clinton,10/16/1992,3,18,FALSE,45.220241
1992,democrat,Bill Clinton,10/17/1992,2,17,FALSE,46.792979
1992,democrat,Bill Clinton,10/18/1992,2,16,FALSE,46.980985
1992,democrat,Bill Clinton,10/19/1992,2,15,FALSE,46.79961
1992,democrat,Bill Clinton,10/20/1992,2,14,FALSE,46.250828
1992,democrat,Bill Clinton,10/21/1992,2,13,FALSE,46.488125
1992,democrat,Bill Clinton,10/22/1992,2,12,FALSE,45.556558
1992,democrat,Bill Clinton,10/23/1992,2,11,FALSE,44.94718
1992,democrat,Bill Clinton,10/24/1992,1,10,FALSE,44.724119
1992,democrat,Bill Clinton,10/25/1992,1,9,FALSE,44.597704
1992,democrat,Bill Clinton,10/26/1992,1,8,FALSE,44.209815
1992,democrat,Bill Clinton,10/27/1992,1,7,FALSE,44.007533
1992,democrat,Bill Clinton,10/28/1992,1,6,FALSE,43.856493
1992,democrat,Bill Clinton,10/29/1992,1,5,FALSE,43.2716
1992,democrat,Bill Clinton,10/30/1992,1,4,FALSE,43.068711
1992,democrat,Bill Clinton,10/31/1992,0,3,FALSE,42.818811
1992,democrat,Bill Clinton,11/1/1992,0,2,FALSE,42.686611
1992,democrat,Bill Clinton,11/2/1992,0,1,FALSE,42.673484
1992,republican,George Bush,2/20/1992,37,257,TRUE,51.342087
1992,republican,George Bush,3/1/1992,35,247,TRUE,51.16355
1992,republican,George Bush,3/2/1992,35,246,TRUE,51.37738033
1992,republican,George Bush,3/8/1992,34,240,TRUE,49.7137
1992,republican,George Bush,3/12/1992,34,236,TRUE,48.484036
1992,republican,George Bush,3/20/1992,33,228,TRUE,48.20931
1992,republican,George Bush,3/22/1992,32,226,TRUE,48.82203029
1992,republican,George Bush,3/29/1992,31,219,TRUE,46.9935
1992,republican,George Bush,4/1/1992,31,216,TRUE,46.06764
1992,republican,George Bush,4/2/1992,31,215,TRUE,45.86592633
1992,republican,George Bush,4/9/1992,30,208,TRUE,44.053873
1992,republican,George Bush,4/10/1992,30,207,TRUE,43.875414
1992,republican,George Bush,4/12/1992,29,205,TRUE,44.047043
1992,republican,George Bush,4/14/1992,29,203,TRUE,42.44077
1992,republican,George Bush,4/15/1992,29,202,TRUE,42.199453
1992,republican,George Bush,4/16/1992,29,201,TRUE,42.160324
1992,republican,George Bush,4/22/1992,28,195,TRUE,40.939252
1992,republican,George Bush,4/23/1992,28,194,TRUE,40.594126
1992,republican,George Bush,4/25/1992,27,192,TRUE,40.187571
1992,republican,George Bush,4/26/1992,27,191,TRUE,39.968984
1992,republican,George Bush,5/1/1992,27,186,TRUE,39.04653
1992,republican,George Bush,5/3/1992,26,184,TRUE,37.99714925
1992,republican,George Bush,5/7/1992,26,180,TRUE,38.818368
1992,republican,George Bush,5/8/1992,26,179,TRUE,38.4790585
1992,republican,George Bush,5/10/1992,25,177,TRUE,37.589493
1992,republican,George Bush,5/12/1992,25,175,TRUE,37.060335
1992,republican,George Bush,5/14/1992,25,173,TRUE,35.8756156
1992,republican,George Bush,5/19/1992,24,168,TRUE,35.498281
1992,republican,George Bush,5/20/1992,24,167,TRUE,35.2908705
1992,republican,George Bush,5/22/1992,24,165,TRUE,35.47571263
1992,republican,George Bush,5/30/1992,22,157,TRUE,34.759221
1992,republican,George Bush,5/31/1992,22,156,TRUE,34.332282
1992,republican,George Bush,6/4/1992,22,152,TRUE,32.677173
1992,republican,George Bush,6/5/1992,22,151,TRUE,32.328266
1992,republican,George Bush,6/7/1992,21,149,TRUE,32.172294
1992,republican,George Bush,6/8/1992,21,148,TRUE,31.631855
1992,republican,George Bush,6/10/1992,21,146,TRUE,31.72723825
1992,republican,George Bush,6/14/1992,20,142,TRUE,31.5221075
1992,republican,George Bush,6/20/1992,19,136,TRUE,32.12853275
1992,republican,George Bush,6/28/1992,18,128,TRUE,31.836814
1992,republican,George Bush,6/29/1992,18,127,TRUE,31.81844538
1992,republican,George Bush,7/7/1992,17,119,TRUE,31.967035
1992,republican,George Bush,7/8/1992,17,118,TRUE,37.235944
1992,republican,George Bush,7/9/1992,17,117,TRUE,36.224011
1992,republican,George Bush,7/10/1992,17,116,TRUE,36.585816
1992,republican,George Bush,7/11/1992,16,115,TRUE,36.6488765
1992,republican,George Bush,7/13/1992,16,113,TRUE,36.559471
1992,republican,George Bush,7/14/1992,16,112,TRUE,35.975119
1992,republican,George Bush,7/15/1992,16,111,TRUE,35.846322
1992,republican,George Bush,7/16/1992,16,110,TRUE,32.446439
1992,republican,George Bush,7/17/1992,16,109,TRUE,30.278607
1992,republican,George Bush,7/18/1992,15,108,TRUE,30.220426
1992,republican,George Bush,7/19/1992,15,107,TRUE,29.815459
1992,republican,George Bush,7/23/1992,15,103,TRUE,28.827675
1992,republican,George Bush,7/24/1992,15,102,TRUE,29.7641735
1992,republican,George Bush,7/26/1992,14,100,TRUE,30.11061917
1992,republican,George Bush,8/1/1992,13,94,TRUE,30.01231375
1992,republican,George Bush,8/5/1992,13,90,TRUE,30.773593
1992,republican,George Bush,8/7/1992,13,88,TRUE,31.244087
1992,republican,George Bush,8/9/1992,12,86,TRUE,32.861786
1992,republican,George Bush,8/11/1992,12,84,TRUE,32.522829
1992,republican,George Bush,8/12/1992,12,83,TRUE,31.9192765
1992,republican,George Bush,8/14/1992,12,81,TRUE,32.56735467
1992,republican,George Bush,8/17/1992,11,78,TRUE,33.284092
1992,republican,George Bush,8/18/1992,11,77,TRUE,34.750076
1992,republican,George Bush,8/19/1992,11,76,TRUE,37.083661
1992,republican,George Bush,8/20/1992,11,75,FALSE,39.388669
1992,republican,George Bush,8/21/1992,11,74,FALSE,40.578081
1992,republican,George Bush,8/23/1992,10,72,FALSE,40.973292
1992,republican,George Bush,8/24/1992,10,71,FALSE,40.59553567
1992,republican,George Bush,8/27/1992,10,68,FALSE,41.861348
1992,republican,George Bush,8/28/1992,10,67,FALSE,41.69156267
1992,republican,George Bush,8/30/1992,9,65,FALSE,41.36549
1992,republican,George Bush,9/1/1992,9,63,FALSE,41.731201
1992,republican,George Bush,9/2/1992,9,62,FALSE,41.51780867
1992,republican,George Bush,9/5/1992,8,59,FALSE,40.554369
1992,republican,George Bush,9/6/1992,8,58,FALSE,41.0048995
1992,republican,George Bush,9/8/1992,8,56,FALSE,40.946865
1992,republican,George Bush,9/9/1992,8,55,FALSE,40.771292
1992,republican,George Bush,9/10/1992,8,54,FALSE,40.720686
1992,republican,George Bush,9/11/1992,8,53,FALSE,40.650993
1992,republican,George Bush,9/13/1992,7,51,FALSE,39.3053645
1992,republican,George Bush,9/15/1992,7,49,FALSE,39.004696
1992,republican,George Bush,9/16/1992,7,48,FALSE,38.909078
1992,republican,George Bush,9/17/1992,7,47,FALSE,38.829935
1992,republican,George Bush,9/20/1992,6,44,FALSE,38.277098
1992,republican,George Bush,9/21/1992,6,43,FALSE,37.914338
1992,republican,George Bush,9/22/1992,6,42,FALSE,37.710277
1992,republican,George Bush,9/23/1992,6,41,FALSE,36.981638
1992,republican,George Bush,9/24/1992,6,40,FALSE,36.713552
1992,republican,George Bush,9/25/1992,6,39,FALSE,36.7045215
1992,republican,George Bush,9/27/1992,5,37,FALSE,36.663806
1992,republican,George Bush,9/28/1992,5,36,FALSE,36.487485
1992,republican,George Bush,9/29/1992,5,35,FALSE,36.291261
1992,republican,George Bush,9/30/1992,5,34,FALSE,35.897577
1992,republican,George Bush,10/1/1992,5,33,FALSE,35.621098
1992,republican,George Bush,10/2/1992,5,32,FALSE,35.253946
1992,republican,George Bush,10/3/1992,4,31,FALSE,35.250111
1992,republican,George Bush,10/4/1992,4,30,FALSE,35.582969
1992,republican,George Bush,10/5/1992,4,29,FALSE,35.594723
1992,republican,George Bush,10/6/1992,4,28,FALSE,35.590129
1992,republican,George Bush,10/7/1992,4,27,FALSE,35.440159
1992,republican,George Bush,10/8/1992,4,26,FALSE,35.278443
1992,republican,George Bush,10/9/1992,4,25,FALSE,35.2186815
1992,republican,George Bush,10/11/1992,3,23,FALSE,35.018436
1992,republican,George Bush,10/12/1992,3,22,FALSE,35.405617
1992,republican,George Bush,10/13/1992,3,21,FALSE,34.824994
1992,republican,George Bush,10/14/1992,3,20,FALSE,35.475278
1992,republican,George Bush,10/15/1992,3,19,FALSE,34.973423
1992,republican,George Bush,10/16/1992,3,18,FALSE,34.122238
1992,republican,George Bush,10/17/1992,2,17,FALSE,34.123847
1992,republican,George Bush,10/18/1992,2,16,FALSE,33.468803
1992,republican,George Bush,10/19/1992,2,15,FALSE,33.167369
1992,republican,George Bush,10/20/1992,2,14,FALSE,32.408242
1992,republican,George Bush,10/21/1992,2,13,FALSE,32.412017
1992,republican,George Bush,10/22/1992,2,12,FALSE,33.107383
1992,republican,George Bush,10/23/1992,2,11,FALSE,33.129732
1992,republican,George Bush,10/24/1992,1,10,FALSE,33.130291
1992,republican,George Bush,10/25/1992,1,9,FALSE,33.073898
1992,republican,George Bush,10/26/1992,1,8,FALSE,33.222566
1992,republican,George Bush,10/27/1992,1,7,FALSE,33.685326
1992,republican,George Bush,10/28/1992,1,6,FALSE,34.00939
1992,republican,George Bush,10/29/1992,1,5,FALSE,34.401347
1992,republican,George Bush,10/30/1992,1,4,FALSE,34.611604
1992,republican,George Bush,10/31/1992,0,3,FALSE,34.727836
1992,republican,George Bush,11/1/1992,0,2,FALSE,35.189058
1992,republican,George Bush,11/2/1992,0,1,FALSE,35.376987
1996,democrat,Bill Clinton,2/29/1996,36,250,TRUE,50.7975762
1996,democrat,Bill Clinton,3/5/1996,35,245,TRUE,50.233135
1996,democrat,Bill Clinton,3/10/1996,34,240,TRUE,49.689336
1996,democrat,Bill Clinton,3/11/1996,34,239,TRUE,50.7364912
1996,democrat,Bill Clinton,3/16/1996,33,234,TRUE,50.231869
1996,democrat,Bill Clinton,3/17/1996,33,233,TRUE,49.39682313
1996,democrat,Bill Clinton,4/1/1996,31,218,TRUE,47.683562
1996,democrat,Bill Clinton,4/2/1996,31,217,TRUE,46.46173488
1996,democrat,Bill Clinton,4/10/1996,30,209,TRUE,45.12362017
1996,democrat,Bill Clinton,4/16/1996,29,203,TRUE,46.000896
1996,democrat,Bill Clinton,4/22/1996,28,197,TRUE,47.60402867
1996,democrat,Bill Clinton,4/25/1996,28,194,TRUE,49.143301
1996,democrat,Bill Clinton,4/26/1996,28,193,TRUE,47.252183
1996,democrat,Bill Clinton,4/28/1996,27,191,TRUE,47.17570764
