year,state,party,candidate_name,poll_date,weeks_left,days_left,before_convention,avg_poll
1980,Massachusetts,democrat,Jimmy Carter,7/8/1980,17,119,TRUE,17.7430038
1980,Massachusetts,democrat,Jimmy Carter,9/21/1980,6,44,FALSE,20.892374
1980,Massachusetts,democrat,Jimmy Carter,10/6/1980,4,29,FALSE,25.9717788
1980,Massachusetts,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,27.7781748
1980,Massachusetts,democrat,Jimmy Carter,10/21/1980,2,14,FALSE,28.1182438
1980,Massachusetts,democrat,Jimmy Carter,10/26/1980,1,9,FALSE,31.1774802
1980,Massachusetts,republican,Ronald Reagan,7/8/1980,17,119,TRUE,33.19379847
1980,Massachusetts,republican,Ronald Reagan,9/21/1980,6,44,FALSE,32.11234893
1980,Massachusetts,republican,Ronald Reagan,10/6/1980,4,29,FALSE,32.9298352
1980,Massachusetts,republican,Ronald Reagan,10/16/1980,3,19,FALSE,32.1650984
1980,Massachusetts,republican,Ronald Reagan,10/21/1980,2,14,FALSE,30.2866182
1980,Massachusetts,republican,Ronald Reagan,10/26/1980,1,9,FALSE,30.637745
1980,Michigan,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,26.89239971
1980,Michigan,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,24.51048508
1980,Michigan,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,28.5357949
1980,Michigan,republican,Ronald Reagan,9/16/1980,7,49,FALSE,30.06492882
1980,Michigan,republican,Ronald Reagan,10/3/1980,5,32,FALSE,30.67403854
1980,Michigan,republican,Ronald Reagan,10/16/1980,3,19,FALSE,37.669897
1980,Minnesota,democrat,Jimmy Carter,5/2/1980,27,186,TRUE,31.28538483
1980,Minnesota,democrat,Jimmy Carter,7/16/1980,16,111,TRUE,27.15099727
1980,Minnesota,democrat,Jimmy Carter,9/3/1980,9,62,FALSE,30.34910764
1980,Minnesota,democrat,Jimmy Carter,10/12/1980,3,23,FALSE,31.64773371
1980,Minnesota,republican,Ronald Reagan,5/2/1980,27,186,TRUE,28.76834973
1980,Minnesota,republican,Ronald Reagan,7/16/1980,16,111,TRUE,33.48928631
1980,Minnesota,republican,Ronald Reagan,9/3/1980,9,62,FALSE,32.72272708
1980,Minnesota,republican,Ronald Reagan,10/12/1980,3,23,FALSE,31.73477792
1980,Mississippi,democrat,Jimmy Carter,10/8/1980,4,27,FALSE,35.92133879
1980,Mississippi,republican,Ronald Reagan,10/8/1980,4,27,FALSE,51.14174054
1980,Missouri,democrat,Jimmy Carter,5/20/1980,24,168,TRUE,31.6806762
1980,Missouri,democrat,Jimmy Carter,9/29/1980,5,36,FALSE,37.29738335
1980,Missouri,republican,Ronald Reagan,5/20/1980,24,168,TRUE,37.26760855
1980,Missouri,republican,Ronald Reagan,9/29/1980,5,36,FALSE,40.20107386
1980,Nebraska,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,22.82267005
1980,Nebraska,republican,Ronald Reagan,10/16/1980,3,19,FALSE,55.2063354
1980,Nevada,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,22.83131597
1980,Nevada,republican,Ronald Reagan,10/3/1980,5,32,FALSE,43.19622609
1980,New Hampshire,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,28.80561625
1980,New Hampshire,republican,Ronald Reagan,10/16/1980,3,19,FALSE,43.1959301
1980,New Jersey,democrat,Jimmy Carter,5/15/1980,25,173,TRUE,37.829324
1980,New Jersey,democrat,Jimmy Carter,5/16/1980,25,172,TRUE,35.18631518
1980,New Jersey,democrat,Jimmy Carter,9/30/1980,5,35,FALSE,33.009234
1980,New Jersey,democrat,Jimmy Carter,10/14/1980,3,21,FALSE,30.95060667
1980,New Jersey,democrat,Jimmy Carter,10/23/1980,2,12,FALSE,32.04795967
1980,New Jersey,democrat,Jimmy Carter,10/29/1980,1,6,FALSE,32.749934
1980,New Jersey,democrat,Jimmy Carter,10/30/1980,1,5,FALSE,33.87707633
1980,New Jersey,republican,Ronald Reagan,5/15/1980,25,173,TRUE,35.123441
1980,New Jersey,republican,Ronald Reagan,5/16/1980,25,172,TRUE,40.32964965
1980,New Jersey,republican,Ronald Reagan,9/30/1980,5,35,FALSE,38.74771264
1980,New Jersey,republican,Ronald Reagan,10/14/1980,3,21,FALSE,36.66618011
1980,New Jersey,republican,Ronald Reagan,10/23/1980,2,12,FALSE,37.51626483
1980,New Jersey,republican,Ronald Reagan,10/29/1980,1,6,FALSE,37.125391
1980,New Jersey,republican,Ronald Reagan,10/30/1980,1,5,FALSE,38.947856
1980,New York,democrat,Jimmy Carter,7/16/1980,16,111,TRUE,19.86440818
1980,New York,democrat,Jimmy Carter,9/4/1980,9,61,FALSE,28.89909442
1980,New York,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,31.01611463
1980,New York,democrat,Jimmy Carter,10/5/1980,4,30,FALSE,32.21421127
1980,New York,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,35.27091967
1980,New York,democrat,Jimmy Carter,10/17/1980,3,18,FALSE,35.67068
1980,New York,democrat,Jimmy Carter,10/26/1980,1,9,FALSE,35.7924679
1980,New York,republican,Ronald Reagan,7/16/1980,16,111,TRUE,42.1637828
1980,New York,republican,Ronald Reagan,9/4/1980,9,61,FALSE,33.64508658
1980,New York,republican,Ronald Reagan,9/16/1980,7,49,FALSE,32.22980742
1980,New York,republican,Ronald Reagan,10/5/1980,4,30,FALSE,31.86434664
1980,New York,republican,Ronald Reagan,10/16/1980,3,19,FALSE,31.83061
1980,New York,republican,Ronald Reagan,10/17/1980,3,18,FALSE,31.21755143
1980,New York,republican,Ronald Reagan,10/26/1980,1,9,FALSE,31.7214537
1980,North Carolina,democrat,Jimmy Carter,9/3/1980,9,62,FALSE,45.8208032
1980,North Carolina,democrat,Jimmy Carter,10/8/1980,4,27,FALSE,45.86853013
1980,North Carolina,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,46.20433335
1980,North Carolina,republican,Ronald Reagan,9/3/1980,9,62,FALSE,34.123471
1980,North Carolina,republican,Ronald Reagan,10/8/1980,4,27,FALSE,39.79313963
1980,North Carolina,republican,Ronald Reagan,10/16/1980,3,19,FALSE,39.17408645
1980,North Dakota,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,23.836382
1980,North Dakota,republican,Ronald Reagan,9/16/1980,7,49,FALSE,49.20893298
1980,Ohio,democrat,Jimmy Carter,5/16/1980,25,172,TRUE,35.42941246
1980,Ohio,democrat,Jimmy Carter,9/3/1980,9,62,FALSE,34.51498213
1980,Ohio,democrat,Jimmy Carter,9/11/1980,8,54,FALSE,31.937694
1980,Ohio,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,28.94801972
1980,Ohio,democrat,Jimmy Carter,10/11/1980,3,24,FALSE,27.6322
1980,Ohio,democrat,Jimmy Carter,10/12/1980,3,23,FALSE,30.65323706
1980,Ohio,democrat,Jimmy Carter,10/30/1980,1,5,FALSE,34.93917767
1980,Ohio,republican,Ronald Reagan,5/16/1980,25,172,TRUE,41.11928918
1980,Ohio,republican,Ronald Reagan,9/3/1980,9,62,FALSE,40.53698663
1980,Ohio,republican,Ronald Reagan,9/11/1980,8,54,FALSE,41.9020828
1980,Ohio,republican,Ronald Reagan,9/16/1980,7,49,FALSE,38.51352536
1980,Ohio,republican,Ronald Reagan,10/11/1980,3,24,FALSE,39.226081
1980,Ohio,republican,Ronald Reagan,10/12/1980,3,23,FALSE,37.88030806
1980,Ohio,republican,Ronald Reagan,10/30/1980,1,5,FALSE,42.413833
1980,Oklahoma,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,38.78716165
1980,Oklahoma,republican,Ronald Reagan,10/16/1980,3,19,FALSE,53.21078595
1980,Oregon,democrat,Jimmy Carter,6/17/1980,20,140,TRUE,28.70524313
1980,Oregon,democrat,Jimmy Carter,8/10/1980,12,86,TRUE,26.55032994
1980,Oregon,democrat,Jimmy Carter,8/26/1980,10,70,FALSE,27.01716248
1980,Oregon,democrat,Jimmy Carter,9/24/1980,6,41,FALSE,27.44745627
1980,Oregon,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,30.06052267
1980,Oregon,democrat,Jimmy Carter,10/28/1980,1,7,FALSE,32.580319
1980,Oregon,democrat,Jimmy Carter,10/29/1980,1,6,FALSE,35.23346686
1980,Oregon,republican,Ronald Reagan,6/17/1980,20,140,TRUE,34.18409081
1980,Oregon,republican,Ronald Reagan,8/10/1980,12,86,FALSE,35.86215094
1980,Oregon,republican,Ronald Reagan,8/26/1980,10,70,FALSE,36.03629138
1980,Oregon,republican,Ronald Reagan,9/24/1980,6,41,FALSE,38.18504505
1980,Oregon,republican,Ronald Reagan,10/16/1980,3,19,FALSE,39.94858175
1980,Oregon,republican,Ronald Reagan,10/28/1980,1,7,FALSE,40.670437
1980,Oregon,republican,Ronald Reagan,10/29/1980,1,6,FALSE,41.81169643
1980,Pennsylvania,democrat,Jimmy Carter,9/26/1980,6,39,FALSE,32.530302
1980,Pennsylvania,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,32.452822
1980,Pennsylvania,democrat,Jimmy Carter,10/8/1980,4,27,FALSE,32.30932138
1980,Pennsylvania,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,33.39357735
1980,Pennsylvania,republican,Ronald Reagan,9/26/1980,6,39,FALSE,40.32714571
1980,Pennsylvania,republican,Ronald Reagan,10/3/1980,5,32,FALSE,40.8138332
1980,Pennsylvania,republican,Ronald Reagan,10/8/1980,4,27,FALSE,37.14188363
1980,Pennsylvania,republican,Ronald Reagan,10/16/1980,3,19,FALSE,38.6635116
1980,Rhode Island,democrat,Jimmy Carter,7/16/1980,16,111,TRUE,21.85719873
1980,Rhode Island,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,35.3102743
1980,Rhode Island,republican,Ronald Reagan,7/16/1980,16,111,TRUE,29.05285213
1980,Rhode Island,republican,Ronald Reagan,10/16/1980,3,19,FALSE,24.7099459
1980,South Carolina,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,37.1163862
1980,South Carolina,democrat,Jimmy Carter,10/8/1980,4,27,FALSE,44.34079138
1980,South Carolina,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,43.7468854
1980,South Carolina,republican,Ronald Reagan,10/3/1980,5,32,FALSE,38.6681518
1980,South Carolina,republican,Ronald Reagan,10/8/1980,4,27,FALSE,40.08963425
1980,South Carolina,republican,Ronald Reagan,10/16/1980,3,19,FALSE,40.6486224
1980,South Dakota,democrat,Jimmy Carter,10/5/1980,4,30,FALSE,17.50081345
1980,South Dakota,republican,Ronald Reagan,10/5/1980,4,30,FALSE,35.06781774
1980,Tennessee,democrat,Jimmy Carter,10/8/1980,4,27,FALSE,51.322473
1980,Tennessee,republican,Ronald Reagan,10/8/1980,4,27,FALSE,41.94425175
1980,Texas,democrat,Jimmy Carter,8/11/1980,12,85,TRUE,29.81802054
1980,Texas,democrat,Jimmy Carter,8/24/1980,10,72,FALSE,33.76956918
1980,Texas,democrat,Jimmy Carter,9/10/1980,8,55,FALSE,37.87900917
1980,Texas,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,35.964795
1980,Texas,democrat,Jimmy Carter,10/6/1980,4,29,FALSE,37.9075069
1980,Texas,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,38.0782966
1980,Texas,republican,Ronald Reagan,8/11/1980,12,85,FALSE,50.22059815
1980,Texas,republican,Ronald Reagan,8/24/1980,10,72,FALSE,48.35895847
1980,Texas,republican,Ronald Reagan,9/10/1980,8,55,FALSE,42.00117813
1980,Texas,republican,Ronald Reagan,10/3/1980,5,32,FALSE,45.11318533
1980,Texas,republican,Ronald Reagan,10/6/1980,4,29,FALSE,42.118027
1980,Texas,republican,Ronald Reagan,10/16/1980,3,19,FALSE,41.82681685
1980,Virginia,democrat,Jimmy Carter,9/23/1980,6,42,FALSE,33.64827054
1980,Virginia,democrat,Jimmy Carter,10/19/1980,2,16,FALSE,31.8976735
1980,Virginia,democrat,Jimmy Carter,10/29/1980,1,6,FALSE,29.775444
1980,Virginia,republican,Ronald Reagan,9/23/1980,6,42,FALSE,42.37335308
1980,Virginia,republican,Ronald Reagan,10/19/1980,2,16,FALSE,40.0766993
1980,Virginia,republican,Ronald Reagan,10/29/1980,1,6,FALSE,42.36851714
1980,Washington,democrat,Jimmy Carter,6/9/1980,21,148,TRUE,25.70676029
1980,Washington,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,27.95853806
1980,Washington,democrat,Jimmy Carter,10/3/1980,5,32,FALSE,28.65159654
1980,Washington,democrat,Jimmy Carter,10/16/1980,3,19,FALSE,31.22684033
1980,Washington,democrat,Jimmy Carter,10/22/1980,2,13,FALSE,32.41116629
1980,Washington,republican,Ronald Reagan,6/9/1980,21,148,TRUE,45.36051503
1980,Washington,republican,Ronald Reagan,9/16/1980,7,49,FALSE,41.55583535
1980,Washington,republican,Ronald Reagan,10/3/1980,5,32,FALSE,41.39705623
1980,Washington,republican,Ronald Reagan,10/16/1980,3,19,FALSE,39.00159283
1980,Washington,republican,Ronald Reagan,10/22/1980,2,13,FALSE,40.5926015
1980,West Virginia,democrat,Jimmy Carter,9/3/1980,9,62,FALSE,37.82547187
1980,West Virginia,democrat,Jimmy Carter,10/12/1980,3,23,FALSE,39.19668786
1980,West Virginia,democrat,Jimmy Carter,10/26/1980,1,9,FALSE,40.06053014
1980,West Virginia,democrat,Jimmy Carter,11/2/1980,0,2,FALSE,40.21664533
1980,West Virginia,republican,Ronald Reagan,9/3/1980,9,62,FALSE,27.03402254
1980,West Virginia,republican,Ronald Reagan,10/12/1980,3,23,FALSE,30.47123971
1980,West Virginia,republican,Ronald Reagan,10/26/1980,1,9,FALSE,32.19932014
1980,West Virginia,republican,Ronald Reagan,11/2/1980,0,2,FALSE,28.89880667
1980,Wisconsin,democrat,Jimmy Carter,9/16/1980,7,49,FALSE,25.84361588
1980,Wisconsin,democrat,Jimmy Carter,10/12/1980,3,23,FALSE,31.57340442
1980,Wisconsin,republican,Ronald Reagan,9/16/1980,7,49,FALSE,37.14979969
1980,Wisconsin,republican,Ronald Reagan,10/12/1980,3,23,FALSE,34.47292558
1984,Alabama,democrat,Walter F. Mondale,5/16/1984,25,174,TRUE,42.9822786
1984,Alabama,democrat,Walter F. Mondale,8/9/1984,13,89,FALSE,42.01654041
1984,Alabama,democrat,Walter F. Mondale,9/17/1984,7,50,FALSE,37.42394879
1984,Alabama,democrat,Walter F. Mondale,11/3/1984,0,3,FALSE,35.03464325
1984,Alabama,republican,Ronald Reagan,5/16/1984,25,174,TRUE,50.19962845
1984,Alabama,republican,Ronald Reagan,8/9/1984,13,89,TRUE,48.60905341
1984,Alabama,republican,Ronald Reagan,9/17/1984,7,50,FALSE,53.76583457
1984,Alabama,republican,Ronald Reagan,11/3/1984,0,3,FALSE,57.0585095
1984,California,democrat,Walter F. Mondale,2/9/1984,39,271,TRUE,39.96642035
1984,California,democrat,Walter F. Mondale,9/14/1984,8,53,FALSE,38.6019216
1984,California,democrat,Walter F. Mondale,11/1/1984,1,5,FALSE,38.947686
1984,California,republican,Ronald Reagan,2/9/1984,39,271,TRUE,57.18897993
1984,California,republican,Ronald Reagan,9/14/1984,8,53,FALSE,55.23411815
1984,California,republican,Ronald Reagan,11/1/1984,1,5,FALSE,55.258525
1984,Colorado,democrat,Walter F. Mondale,3/22/1984,33,229,TRUE,30.99861123
1984,Colorado,republican,Ronald Reagan,3/22/1984,33,229,TRUE,54.00184545
1984,Connecticut,democrat,Walter F. Mondale,6/16/1984,20,143,TRUE,32.19535818
1984,Connecticut,democrat,Walter F. Mondale,9/16/1984,7,51,FALSE,29.62525453
1984,Connecticut,democrat,Walter F. Mondale,10/16/1984,3,21,FALSE,30.79950555
1984,Connecticut,republican,Ronald Reagan,6/16/1984,20,143,TRUE,61.88893572
1984,Connecticut,republican,Ronald Reagan,9/16/1984,7,51,FALSE,56.9346815
1984,Connecticut,republican,Ronald Reagan,10/16/1984,3,21,FALSE,57.165495
1984,Florida,democrat,Walter F. Mondale,3/6/1984,35,245,TRUE,37.95506595
1984,Florida,democrat,Walter F. Mondale,9/12/1984,8,55,FALSE,32.95066287
1984,Florida,democrat,Walter F. Mondale,10/20/1984,2,17,FALSE,31.62578867
1984,Florida,democrat,Walter F. Mondale,10/23/1984,2,14,FALSE,32.58004971
1984,Florida,democrat,Walter F. Mondale,10/30/1984,1,7,FALSE,31.88829325
1984,Florida,republican,Ronald Reagan,3/6/1984,35,245,TRUE,50.20160636
1984,Florida,republican,Ronald Reagan,9/12/1984,8,55,FALSE,57.64809408
1984,Florida,republican,Ronald Reagan,10/20/1984,2,17,FALSE,56.50728867
1984,Florida,republican,Ronald Reagan,10/23/1984,2,14,FALSE,56.59461071
1984,Florida,republican,Ronald Reagan,10/30/1984,1,7,FALSE,61.4057475
1984,Illinois,democrat,Walter F. Mondale,8/16/1984,12,82,FALSE,46.51199319
1984,Illinois,democrat,Walter F. Mondale,9/16/1984,7,51,FALSE,38.74723427
1984,Illinois,democrat,Walter F. Mondale,9/17/1984,7,50,FALSE,38.52136262
1984,Illinois,democrat,Walter F. Mondale,10/10/1984,4,27,FALSE,39.67647118
1984,Illinois,republican,Ronald Reagan,8/16/1984,12,82,TRUE,50.30845097
1984,Illinois,republican,Ronald Reagan,9/16/1984,7,51,FALSE,51.30018045
1984,Illinois,republican,Ronald Reagan,9/17/1984,7,50,FALSE,51.57990531
1984,Illinois,republican,Ronald Reagan,10/10/1984,4,27,FALSE,52.23898939
1984,Indiana,democrat,Walter F. Mondale,4/23/1984,28,197,TRUE,36.23082225
1984,Indiana,republican,Ronald Reagan,4/23/1984,28,197,TRUE,51.90833425
1984,Iowa,democrat,Walter F. Mondale,12/6/1983,48,336,TRUE,48.40561288
1984,Iowa,democrat,Walter F. Mondale,8/3/1984,14,95,FALSE,42.70584169
1984,Iowa,democrat,Walter F. Mondale,8/16/1984,12,82,FALSE,42.08410661
1984,Iowa,democrat,Walter F. Mondale,9/18/1984,7,49,FALSE,39.45358784
1984,Iowa,republican,Ronald Reagan,12/6/1983,48,336,TRUE,48.08357314
1984,Iowa,republican,Ronald Reagan,8/3/1984,14,95,TRUE,47.18614015
1984,Iowa,republican,Ronald Reagan,8/16/1984,12,82,TRUE,48.17826509
1984,Iowa,republican,Ronald Reagan,9/18/1984,7,49,FALSE,51.88366376
1984,Kansas,democrat,Walter F. Mondale,7/30/1984,14,99,FALSE,28.88177674
1984,Kansas,republican,Ronald Reagan,7/30/1984,14,99,TRUE,55.21011327
1984,Kentucky,democrat,Walter F. Mondale,10/5/1984,5,32,FALSE,34.9512671
1984,Kentucky,democrat,Walter F. Mondale,10/26/1984,2,11,FALSE,33.064939
1984,Kentucky,republican,Ronald Reagan,10/5/1984,5,32,FALSE,60.20547538
1984,Kentucky,republican,Ronald Reagan,10/26/1984,2,11,FALSE,58.36296358
1984,Maryland,democrat,Walter F. Mondale,10/3/1984,5,34,FALSE,35.99872906
1984,Maryland,republican,Ronald Reagan,10/3/1984,5,34,FALSE,49.00086991
1984,Massachusetts,democrat,Walter F. Mondale,9/26/1984,6,41,FALSE,41.98069229
1984,Massachusetts,democrat,Walter F. Mondale,10/3/1984,5,34,FALSE,40.08556008
1984,Massachusetts,democrat,Walter F. Mondale,10/28/1984,1,9,FALSE,40.68033567
1984,Massachusetts,democrat,Walter F. Mondale,10/31/1984,1,6,FALSE,41.961191
1984,Massachusetts,democrat,Walter F. Mondale,11/2/1984,1,4,FALSE,44.1189538
1984,Massachusetts,republican,Ronald Reagan,9/26/1984,6,41,FALSE,52.03096157
1984,Massachusetts,republican,Ronald Reagan,10/3/1984,5,34,FALSE,52.0013638
1984,Massachusetts,republican,Ronald Reagan,10/28/1984,1,9,FALSE,48.86082933
1984,Massachusetts,republican,Ronald Reagan,10/31/1984,1,6,FALSE,50.4818685
1984,Massachusetts,republican,Ronald Reagan,11/2/1984,1,4,FALSE,48.8774852
1984,Minnesota,democrat,Walter F. Mondale,2/27/1984,36,253,TRUE,45.49363456
1984,Minnesota,democrat,Walter F. Mondale,7/17/1984,16,112,TRUE,48.18402736
1984,Minnesota,democrat,Walter F. Mondale,8/14/1984,12,84,FALSE,47.302443
1984,Minnesota,democrat,Walter F. Mondale,8/30/1984,10,68,FALSE,43.71400111
1984,Minnesota,democrat,Walter F. Mondale,10/14/1984,3,23,FALSE,45.7625336
1984,Minnesota,democrat,Walter F. Mondale,11/3/1984,0,3,FALSE,46.088819
1984,Minnesota,republican,Ronald Reagan,2/27/1984,36,253,TRUE,45.59883143
1984,Minnesota,republican,Ronald Reagan,7/17/1984,16,112,TRUE,42.90364529
1984,Minnesota,republican,Ronald Reagan,8/14/1984,12,84,TRUE,43.750318
1984,Minnesota,republican,Ronald Reagan,8/30/1984,10,68,FALSE,45.45157893
1984,Minnesota,republican,Ronald Reagan,10/14/1984,3,23,FALSE,45.7690087
1984,Minnesota,republican,Ronald Reagan,11/3/1984,0,3,FALSE,44.69136525
1984,Missouri,democrat,Walter F. Mondale,6/16/1984,20,143,TRUE,34.93425236
1984,Missouri,democrat,Walter F. Mondale,7/30/1984,14,99,FALSE,35.00772858
1984,Missouri,democrat,Walter F. Mondale,10/18/1984,3,19,FALSE,37.8745548
1984,Missouri,democrat,Walter F. Mondale,10/23/1984,2,14,FALSE,37.7487502
1984,Missouri,republican,Ronald Reagan,6/16/1984,20,143,TRUE,54.19662548
1984,Missouri,republican,Ronald Reagan,7/30/1984,14,99,TRUE,52.09269294
1984,Missouri,republican,Ronald Reagan,10/18/1984,3,19,FALSE,54.0577812
1984,Missouri,republican,Ronald Reagan,10/23/1984,2,14,FALSE,54.5147624
1984,Nebraska,democrat,Walter F. Mondale,8/3/1984,14,95,FALSE,26.92369095
1984,Nebraska,republican,Ronald Reagan,8/3/1984,14,95,TRUE,58.2391971
1984,New Hampshire,democrat,Walter F. Mondale,2/9/1984,39,271,TRUE,42.55999467
1984,New Hampshire,republican,Ronald Reagan,2/9/1984,39,271,TRUE,50.64124887
1984,New Jersey,democrat,Walter F. Mondale,3/8/1984,35,243,TRUE,31.90636597
1984,New Jersey,democrat,Walter F. Mondale,8/6/1984,13,92,FALSE,31.9535759
1984,New Jersey,democrat,Walter F. Mondale,9/17/1984,7,50,FALSE,31.13967691
1984,New Jersey,democrat,Walter F. Mondale,10/10/1984,4,27,FALSE,32.50568529
1984,New Jersey,republican,Ronald Reagan,3/8/1984,35,243,TRUE,56.1924305
1984,New Jersey,republican,Ronald Reagan,8/6/1984,13,92,TRUE,55.60150062
1984,New Jersey,republican,Ronald Reagan,9/17/1984,7,50,FALSE,58.00074252
1984,New Jersey,republican,Ronald Reagan,10/10/1984,4,27,FALSE,56.54340018
1984,New Mexico,democrat,Walter F. Mondale,10/9/1984,4,28,FALSE,36.96329245
1984,New Mexico,republican,Ronald Reagan,10/9/1984,4,28,FALSE,59.21335693
1984,New York,democrat,Walter F. Mondale,3/27/1984,32,224,TRUE,38.96306965
1984,New York,democrat,Walter F. Mondale,9/14/1984,8,53,FALSE,43.567013
1984,New York,democrat,Walter F. Mondale,9/18/1984,7,49,FALSE,40.88072753
1984,New York,democrat,Walter F. Mondale,10/3/1984,5,34,FALSE,39.77924
1984,New York,democrat,Walter F. Mondale,10/11/1984,4,26,FALSE,40.362202
1984,New York,democrat,Walter F. Mondale,10/12/1984,4,25,FALSE,40.909655
1984,New York,democrat,Walter F. Mondale,10/17/1984,3,20,FALSE,41.368388
1984,New York,democrat,Walter F. Mondale,10/30/1984,1,7,FALSE,39.20100875
1984,New York,democrat,Walter F. Mondale,11/3/1984,0,3,FALSE,38.551868
1984,New York,republican,Ronald Reagan,3/27/1984,32,224,TRUE,51.19906887
1984,New York,republican,Ronald Reagan,9/14/1984,8,53,FALSE,49.4616195
1984,New York,republican,Ronald Reagan,9/18/1984,7,49,FALSE,51.67922067
1984,New York,republican,Ronald Reagan,10/3/1984,5,34,FALSE,51.14075288
1984,New York,republican,Ronald Reagan,10/11/1984,4,26,FALSE,50.991158
1984,New York,republican,Ronald Reagan,10/12/1984,4,25,FALSE,49.2045924
1984,New York,republican,Ronald Reagan,10/17/1984,3,20,FALSE,48.30626785
1984,New York,republican,Ronald Reagan,10/30/1984,1,7,FALSE,50.22500725
1984,New York,republican,Ronald Reagan,11/3/1984,0,3,FALSE,49.92389175
1984,North Carolina,democrat,Walter F. Mondale,9/13/1984,8,54,FALSE,34.353862
1984,North Carolina,democrat,Walter F. Mondale,10/27/1984,1,10,FALSE,33.80069855
1984,North Carolina,republican,Ronald Reagan,9/13/1984,8,54,FALSE,63.27564605
1984,North Carolina,republican,Ronald Reagan,10/27/1984,1,10,FALSE,62.25693445
1984,Ohio,democrat,Walter F. Mondale,9/6/1984,9,61,FALSE,42.982867
1984,Ohio,democrat,Walter F. Mondale,9/17/1984,7,50,FALSE,39.24197285
1984,Ohio,democrat,Walter F. Mondale,10/13/1984,3,24,FALSE,37.87544779
